MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status
9,Rural,Badulla,61,9,1,2,Female,1999,4.0,24,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Urban,Badulla,62,7,1,2,Male,2004,1.0,19,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,9.0,1.0,,Not in Labour Force
9,Rural,Badulla,64,5,1,3,Male,2005,10.0,17,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Rural,Badulla,64,9,1,3,Male,2002,12.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Badulla,65,8,1,3,Male,2004,1.0,19,Passed Grade 12,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Badulla,67,5,1,1,Female,1997,4.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Estate,Badulla,70,7,1,2,Male,2007,6.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Badulla,71,8,1,1,Male,1998,10.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
10,Rural,Badulla,73,3,1,2,Male,1999,10.0,24,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
10,Rural,Badulla,74,10,1,3,Female,2008,8.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Badulla,74,10,1,4,Female,2008,8.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Badulla,75,8,1,3,Female,2001,7.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Badulla,75,8,1,4,Male,1995,2.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Badulla,76,7,1,3,Male,1994,5.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Urban,Badulla,77,10,1,3,Female,1997,6.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
11,Urban,Badulla,77,10,1,4,Female,2006,2.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Badulla,78,1,2,2,Female,1996,12.0,26,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
11,Rural,Badulla,78,10,1,3,Male,1995,5.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
11,Estate,Badulla,80,2,1,3,Male,2005,4.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Estate,Badulla,80,2,1,4,Female,2007,11.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Estate,Badulla,81,6,1,3,Female,2005,5.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
11,Estate,Badulla,81,6,1,4,Female,2006,9.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Estate,Badulla,82,1,1,2,Female,2000,6.0,23,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
11,Estate,Badulla,82,5,1,3,Male,1996,5.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,4.0,Not in Labour Force
12,Rural,Badulla,83,2,1,2,Female,1995,6.0,28,Passed Grade 6,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Badulla,83,6,1,3,Male,2002,4.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Badulla,83,6,1,4,Female,2006,10.0,17,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Rural,Badulla,84,7,1,3,Male,2007,8.0,16,Passed Grade 6,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
12,Rural,Badulla,85,1,1,2,Male,1999,3.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Rural,Badulla,85,1,1,3,Female,2003,2.0,20,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
12,Rural,Badulla,85,10,1,4,Female,1999,5.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Estate,Badulla,86,8,1,3,Female,2002,7.0,21,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Estate,Badulla,86,8,1,4,Female,2006,6.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Badulla,87,5,1,3,Female,1995,9.0,28,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Estate,Badulla,89,4,1,3,Female,2002,4.0,21,No Schooling,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,4.0,Not in Labour Force
12,Estate,Badulla,89,9,1,3,Female,2004,2.0,19,Passed Grade 12,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Estate,Badulla,90,4,1,3,Female,2002,9.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Estate,Badulla,90,4,1,4,Female,2006,4.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Estate,Badulla,90,9,1,1,Male,1994,3.0,29,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Estate,Badulla,90,9,1,2,Female,1998,9.0,25,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
1,Rural,Monaragala,3,6,1,3,Female,1997,5.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
1,Rural,Monaragala,3,6,1,4,Male,2002,10.0,20,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
1,Rural,Monaragala,4,2,1,3,Female,1996,2.0,26,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Monaragala,4,2,1,4,Male,2004,3.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Monaragala,5,7,1,3,Female,2007,3.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Monaragala,6,1,1,1,Male,1995,11.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Monaragala,6,1,1,2,Female,2001,9.0,21,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Rural,Monaragala,6,5,1,3,Female,2003,11.0,19,Passed Grade 12,Does not attend,Currently studying/training,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Rural,Monaragala,6,5,1,5,Female,1994,10.0,28,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Monaragala,7,3,1,2,Female,1996,3.0,26,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed
2,Rural,Monaragala,8,7,1,2,Female,1995,1.0,28,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed
2,Rural,Monaragala,9,1,1,3,Male,2007,1.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Monaragala,11,4,1,2,Female,1996,2.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed
3,Rural,Monaragala,15,1,1,3,Male,1999,3.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Rural,Monaragala,15,1,1,4,Female,2003,12.0,19,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
3,Rural,Monaragala,15,5,1,3,Male,2003,6.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Rural,Monaragala,15,5,1,4,Female,2008,2.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Monaragala,16,5,1,2,Male,2006,7.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Monaragala,17,3,1,3,Female,2003,7.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Monaragala,17,3,1,4,Female,2007,10.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Monaragala,18,7,1,3,Male,2004,10.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Monaragala,20,7,1,3,Male,2006,12.0,16,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Monaragala,21,2,1,3,Male,2006,6.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Monaragala,21,6,1,2,Male,2003,10.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Monaragala,22,1,1,1,Male,2000,8.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Monaragala,22,1,1,2,Female,2002,1.0,21,Passed Grade 12,Does not attend,Not studying,2.0,2.0,1.0,1.0,2.0,6.0,2.0,2.0,Employed
5,Rural,Monaragala,23,8,1,3,Female,2002,9.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,Employed
5,Rural,Monaragala,23,8,1,4,Male,9999,,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Monaragala,24,7,1,3,Female,2000,9.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Monaragala,24,7,1,4,Female,2006,12.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Monaragala,25,3,1,2,Male,1998,5.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Monaragala,25,3,1,3,Female,2001,12.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Monaragala,26,2,1,3,Female,2006,6.0,17,Passed Grade 10,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Monaragala,26,10,1,2,Female,1999,5.0,24,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Monaragala,27,8,1,3,Male,2003,8.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Estate,Monaragala,28,8,1,2,Female,9999,,22,Passed Grade 9,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed
6,Estate,Monaragala,28,8,1,3,Male,1998,8.0,24,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Estate,Monaragala,28,8,1,4,Female,9999,,22,Passed Grade 9,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed
6,Rural,Monaragala,30,1,1,3,Male,2001,4.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Rural,Monaragala,31,9,1,3,Male,2005,7.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Monaragala,36,3,1,3,Female,2004,10.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed
8,Rural,Monaragala,36,7,1,3,Male,1993,9.0,29,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Rural,Monaragala,36,7,1,4,Female,2002,9.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
8,Rural,Monaragala,37,5,1,3,Male,2002,8.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Rural,Monaragala,39,8,1,3,Female,2004,7.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Monaragala,40,8,1,3,Male,1998,6.0,25,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
8,Rural,Monaragala,40,8,1,4,Female,2003,2.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Monaragala,41,2,1,2,Male,2001,2.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Rural,Monaragala,41,2,1,3,Female,2002,1.0,21,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Rural,Monaragala,41,7,1,1,Female,1994,11.0,28,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Rural,Monaragala,42,5,1,2,Female,1998,9.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Rural,Monaragala,42,10,1,3,Male,1996,6.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Rural,Monaragala,45,9,1,4,Female,1995,6.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
10,Rural,Monaragala,46,7,1,3,Male,2000,12.0,22,Passed Grade 10,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,Not in Labour Force
10,Rural,Monaragala,46,7,1,4,Female,2006,6.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Monaragala,47,6,1,3,Male,1996,2.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Monaragala,47,10,1,3,Male,2004,12.0,18,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Monaragala,47,10,1,4,Male,2008,1.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Estate,Monaragala,48,3,1,3,Female,2007,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Estate,Monaragala,48,8,1,2,Female,1993,12.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
10,Rural,Monaragala,49,9,1,3,Male,2002,4.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Monaragala,52,7,1,3,Male,1997,3.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Monaragala,52,7,1,4,Female,2004,3.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,1.0,2.0,,,,1.0,Employed
11,Rural,Monaragala,53,2,1,3,Male,1995,6.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Monaragala,53,6,1,2,Female,1994,8.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Monaragala,54,1,1,2,Male,2008,7.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Monaragala,54,7,1,2,Male,2001,6.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Monaragala,54,7,1,3,Female,2006,12.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Monaragala,55,8,1,3,Female,2007,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Monaragala,56,3,1,4,Male,2002,6.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Monaragala,58,6,1,3,Female,2008,4.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Monaragala,59,3,1,3,Male,2001,3.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
12,Rural,Monaragala,59,9,1,3,Female,2003,4.0,20,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Rural,Monaragala,59,9,1,4,Male,2003,2.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Monaragala,60,8,1,3,Male,2007,3.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Ratnapura,1,3,1,3,Male,2007,1.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Urban,Ratnapura,3,5,1,3,Male,1995,4.0,27,Passed Grade 8,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
1,Urban,Ratnapura,3,10,1,5,Male,1993,11.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Urban,Ratnapura,3,10,1,6,Female,1996,6.0,26,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Ratnapura,4,1,1,2,Male,1996,11.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Ratnapura,4,1,1,3,Female,2001,12.0,21,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Ratnapura,6,7,1,3,Female,2004,7.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Ratnapura,7,6,1,3,Female,2006,2.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Ratnapura,9,7,1,3,Male,2004,5.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,Not in Labour Force
1,Rural,Ratnapura,10,2,1,2,Female,2005,2.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,1.0,,,,,,,,Employed
2,Rural,Ratnapura,15,2,1,3,Female,2000,2.0,23,Passed Grade 12,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed
2,Rural,Ratnapura,15,6,1,3,Male,1999,9.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Ratnapura,15,6,1,4,Male,2005,6.0,17,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Ratnapura,15,6,1,5,Female,2003,7.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Rural,Ratnapura,15,10,1,3,Male,2002,2.0,21,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,5.0,1.0,,Not in Labour Force
2,Rural,Ratnapura,18,1,1,3,Male,2004,6.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Ratnapura,18,5,1,3,Female,2007,5.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Estate,Ratnapura,19,8,1,3,Female,2006,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Ratnapura,20,7,1,3,Male,2007,5.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Ratnapura,21,6,1,3,Female,2003,7.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Ratnapura,22,2,1,3,Male,1994,9.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Rural,Ratnapura,23,9,1,3,Male,2005,11.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Ratnapura,24,7,1,2,Male,1995,6.0,27,Passed Grade 3,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Estate,Ratnapura,26,2,1,3,Female,1999,6.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,26,2,1,4,Female,2006,8.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,26,6,1,3,Female,2007,3.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,26,10,1,2,Male,2005,2.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
3,Estate,Ratnapura,26,10,1,3,Male,2007,9.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Ratnapura,27,7,1,3,Female,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Rural,Ratnapura,27,7,1,4,Female,2002,5.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Ratnapura,27,7,1,5,Male,2004,6.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,28,6,1,4,Male,2002,10.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,28,10,1,3,Male,1995,3.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Estate,Ratnapura,29,6,1,5,Female,2006,9.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,29,10,1,3,Female,2001,9.0,21,Passed Grade 10,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,29,10,1,4,Male,2003,5.0,19,Passed Grade 10,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Ratnapura,31,8,1,2,Female,1995,2.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
3,Estate,Ratnapura,32,4,1,3,Female,2000,10.0,22,Passed Grade 12,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
3,Estate,Ratnapura,32,4,1,4,Female,2004,3.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,32,9,1,3,Male,2004,11.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,32,9,1,4,Male,2006,11.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Estate,Ratnapura,32,9,1,5,Female,2007,10.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Ratnapura,33,6,1,4,Female,1996,9.0,26,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
4,Rural,Ratnapura,34,1,1,3,Male,2005,5.0,17,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Ratnapura,34,6,1,2,Female,1996,2.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
4,Rural,Ratnapura,34,6,1,3,Male,2003,6.0,19,Passed Grade 5,Does not attend,Not studying,1.0,,,,,,,,Employed
4,Urban,Ratnapura,35,2,1,3,Male,2005,3.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Ratnapura,37,4,1,3,Male,2005,8.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Ratnapura,39,8,1,2,Female,1999,5.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
4,Rural,Ratnapura,40,2,1,3,Male,1993,11.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
4,Rural,Ratnapura,40,2,1,4,Male,1998,12.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
